"network","park","transect_id","year","t","rh","period"
"gryn","GYE","3299_1",2014,9.72688484191895,67.9061737060547,"2010-2019"
"gryn","GYE","3299_1",2015,11.0075407028198,69.2068862915039,"2010-2019"
"gryn","GYE","3299_1",2016,9.78180313110352,58.1689987182617,"2010-2019"
"gryn","GYE","3299_1",2017,10.4057378768921,63.2502937316895,"2010-2019"
"gryn","GYE","3299_1",2018,10.0142621994019,68.9445877075195,"2010-2019"
"gryn","GYE","3299_1",2019,9.9935245513916,71.242317199707,"2010-2019"
"gryn","GYE","3299_1",2020,11.8152456283569,67.7879104614258,"2020"
"gryn","GYE","3299_4",1980,5.34344244003296,48.3306655883789,"1980-1989"
"gryn","GYE","3299_4",1981,7.26811456680298,34.782039642334,"1980-1989"
"gryn","GYE","3299_4",1982,7.50311470031738,46.0751113891602,"1980-1989"
"gryn","GYE","3299_4",1983,8.58737659454346,54.2048377990723,"1980-1989"
"gryn","GYE","3299_4",1984,7.977294921875,53.7863235473633,"1980-1989"
"gryn","GYE","3299_4",1985,5.34368848800659,59.7681541442871,"1980-1989"
"gryn","GYE","3299_4",1986,6.48295068740845,60.7978668212891,"1980-1989"
"gryn","GYE","3299_4",1987,7.79663944244385,55.6540184020996,"1980-1989"
"gryn","GYE","3299_4",1988,8.69057369232178,37.919792175293,"1980-1989"
"gryn","GYE","3299_4",1989,7.70524597167969,60.5415306091309,"1980-1989"
"gryn","GYE","3299_4",1990,10.3629512786865,51.1760940551758,"1990-1999"
"gryn","GYE","3299_4",1991,9.20565605163574,56.0507926940918,"1990-1999"
"gryn","GYE","3299_4",1992,8.21278667449951,65.0424957275391,"1990-1999"
"gryn","GYE","3299_4",1993,6.71040964126587,66.1889724731445,"1990-1999"
"gryn","GYE","3299_4",1994,11.0583610534668,61.102466583252,"1990-1999"
"gryn","GYE","3299_4",1995,9.01598358154297,64.9272232055664,"1990-1999"
"gryn","GYE","3299_4",1996,8.51639366149902,47.9692459106445,"1990-1999"
"gryn","GYE","3299_4",1997,9.39557361602783,67.3169403076172,"1990-1999"
"gryn","GYE","3299_4",1998,11.5056552886963,67.6222763061523,"1990-1999"
"gryn","GYE","3299_4",1999,8.93131160736084,65.7944107055664,"1990-1999"
"gryn","GYE","3299_4",2000,9.60188484191895,65.1271362304688,"2000-2009"
"gryn","GYE","3299_4",2001,12.1836881637573,65.8864288330078,"2000-2009"
"gryn","GYE","3299_4",2002,8.83631134033203,68.1727066040039,"2000-2009"
"gryn","GYE","3299_4",2003,10.7753276824951,54.0899085998535,"2000-2009"
"gryn","GYE","3299_4",2004,8.09163951873779,67.9472427368164,"2000-2009"
"gryn","GYE","3299_4",2005,9.28155708312988,65.5927047729492,"2000-2009"
"gryn","GYE","3299_4",2006,9.69745922088623,65.5730743408203,"2000-2009"
"gryn","GYE","3299_4",2007,10.2477054595947,61.3060646057129,"2000-2009"
"gryn","GYE","3299_4",2008,10.1197538375854,62.5825958251953,"2000-2009"
"gryn","GYE","3299_4",2009,11.7446718215942,65.9557800292969,"2000-2009"
"gryn","GYE","3299_4",2010,9.70114707946777,68.0446624755859,"2010-2019"
"gryn","GYE","3299_4",2011,11.9225406646729,64.500358581543,"2010-2019"
"gryn","GYE","3299_4",2012,12.0522947311401,60.8493232727051,"2010-2019"
"gryn","GYE","3299_4",2013,11.3434429168701,69.3204345703125,"2010-2019"
"gryn","GYE","3299_4",2014,9.72688484191895,67.9061737060547,"2010-2019"
"gryn","GYE","3299_4",2015,11.0075407028198,69.2068862915039,"2010-2019"
"gryn","GYE","3299_4",2016,9.78180313110352,58.1689987182617,"2010-2019"
"gryn","GYE","3299_4",2017,10.4057378768921,63.2502937316895,"2010-2019"
"gryn","GYE","3299_4",2018,10.0142621994019,68.9445877075195,"2010-2019"
"gryn","GYE","3299_4",2019,9.9935245513916,71.242317199707,"2010-2019"
"gryn","GYE","3299_4",2020,11.8152456283569,67.7879104614258,"2020"
"gryn","GYE","3305_1",1980,6.22786903381348,51.2656059265137,"1980-1989"
"gryn","GYE","3305_1",1981,7.59418058395386,32.3486518859863,"1980-1989"
"gryn","GYE","3305_1",1982,6.99139356613159,47.8625602722168,"1980-1989"
"gryn","GYE","3305_1",1983,9.11024570465088,59.9406242370605,"1980-1989"
"gryn","GYE","3305_1",1984,8.05516338348389,60.0850410461426,"1980-1989"
"gryn","GYE","3305_1",1985,5.48237705230713,61.8194236755371,"1980-1989"
"gryn","GYE","3305_1",1986,7.05016374588013,60.8124923706055,"1980-1989"
"gryn","GYE","3305_1",1987,8.56950855255127,58.9661979675293,"1980-1989"
"gryn","GYE","3305_1",1988,8.80385208129883,25.1191940307617,"1980-1989"
"gryn","GYE","3305_1",1989,8.29696750640869,58.9311180114746,"1980-1989"
"gryn","GYE","3305_1",1990,10.8400001525879,59.1758728027344,"1990-1999"
"gryn","GYE","3305_1",1991,9.72622966766357,59.0340881347656,"1990-1999"
"gryn","GYE","3305_1",1992,8.14614772796631,63.7473297119141,"1990-1999"
"gryn","GYE","3305_1",1993,7.00049161911011,64.9346160888672,"1990-1999"
"gryn","GYE","3305_1",1994,11.1371307373047,51.1310882568359,"1990-1999"
"gryn","GYE","3305_1",1995,9.5154914855957,62.9891586303711,"1990-1999"
"gryn","GYE","3305_1",1996,8.45631122589111,50.2552795410156,"1990-1999"
"gryn","GYE","3305_1",1997,9.46844291687012,67.4156875610352,"1990-1999"
"gryn","GYE","3305_1",1998,11.5290985107422,66.5343399047852,"1990-1999"
"gryn","GYE","3305_1",1999,9.13065624237061,55.9897117614746,"1990-1999"
"gryn","GYE","3305_1",2000,9.72467231750488,57.0459899902344,"2000-2009"
"gryn","GYE","3305_1",2001,11.7736883163452,54.25732421875,"2000-2009"
"gryn","GYE","3305_1",2002,8.69106578826904,57.6989135742188,"2000-2009"
"gryn","GYE","3305_1",2003,10.5204095840454,35.0792694091797,"2000-2009"
"gryn","GYE","3305_1",2004,7.90434408187866,65.8133773803711,"2000-2009"
"gryn","GYE","3305_1",2005,8.79614734649658,63.9125900268555,"2000-2009"
"gryn","GYE","3305_1",2006,9.29049205780029,63.2839851379395,"2000-2009"
"gryn","GYE","3305_1",2007,9.87598323822021,56.2593536376953,"2000-2009"
"gryn","GYE","3305_1",2008,9.68180370330811,58.7000579833984,"2000-2009"
"gryn","GYE","3305_1",2009,10.8503274917603,62.4172096252441,"2000-2009"
"gryn","GYE","3305_1",2010,9.35409832000732,64.8953552246094,"2010-2019"
"gryn","GYE","3305_1",2011,11.324426651001,56.910457611084,"2010-2019"
"gryn","GYE","3305_1",2012,11.6322946548462,54.528621673584,"2010-2019"
"gryn","GYE","3305_1",2013,10.9459018707275,65.5666275024414,"2010-2019"
"gryn","GYE","3305_1",2014,9.47508239746094,65.012809753418,"2010-2019"
"gryn","GYE","3305_1",2015,10.4890985488892,63.5244827270508,"2010-2019"
"gryn","GYE","3305_1",2016,9.80639362335205,47.6758270263672,"2010-2019"
"gryn","GYE","3305_1",2017,10.1614751815796,56.0295600891113,"2010-2019"
"gryn","GYE","3305_1",2018,9.96336078643799,59.8583793640137,"2010-2019"
"gryn","GYE","3305_1",2019,9.74434375762939,61.4590835571289,"2010-2019"
"gryn","GYE","3305_1",2020,11.2528686523438,61.6015472412109,"2020"
"gryn","GYE","3532_4",1980,6.16352462768555,51.649284362793,"1980-1989"
"gryn","GYE","3532_4",1981,7.54360675811768,33.2261199951172,"1980-1989"
"gryn","GYE","3532_4",1982,6.87606573104858,48.5128326416016,"1980-1989"
"gryn","GYE","3532_4",1983,9.06827831268311,59.9199447631836,"1980-1989"
"gryn","GYE","3532_4",1984,7.96762275695801,60.4025993347168,"1980-1989"
"gryn","GYE","3532_4",1985,5.40811491012573,61.8452453613281,"1980-1989"
"gryn","GYE","3532_4",1986,6.96967220306396,60.462329864502,"1980-1989"
"gryn","GYE","3532_4",1987,8.4959020614624,58.9995727539062,"1980-1989"
"gryn","GYE","3532_4",1988,8.7110652923584,24.5155868530273,"1980-1989"
"gryn","GYE","3532_4",1989,8.2062292098999,57.5571517944336,"1980-1989"
"gryn","GYE","3532_4",1990,10.7645902633667,58.9893341064453,"1990-1999"
"gryn","GYE","3532_4",1991,9.65950775146484,59.2526512145996,"1990-1999"
"gryn","GYE","3532_4",1992,8.07196712493896,63.6632614135742,"1990-1999"
"gryn","GYE","3532_4",1993,6.94459009170532,64.9196243286133,"1990-1999"
"gryn","GYE","3532_4",1994,11.0397539138794,48.7902946472168,"1990-1999"
"gryn","GYE","3532_4",1995,9.4366397857666,62.5227317810059,"1990-1999"
"gryn","GYE","3532_4",1996,8.36819648742676,50.2472496032715,"1990-1999"
"gryn","GYE","3532_4",1997,9.39795112609863,67.3121871948242,"1990-1999"
"gryn","GYE","3532_4",1998,11.4514751434326,66.5215225219727,"1990-1999"
"gryn","GYE","3532_4",1999,9.06991767883301,55.8641777038574,"1990-1999"
"gryn","GYE","3532_4",2000,9.67541027069092,55.3415031433105,"2000-2009"
"gryn","GYE","3532_4",2001,11.6613111495972,53.963809967041,"2000-2009"
"gryn","GYE","3532_4",2002,8.60934448242188,57.6700019836426,"2000-2009"
"gryn","GYE","3532_4",2003,10.4029512405396,34.9950637817383,"2000-2009"
"gryn","GYE","3532_4",2004,7.82188510894775,65.9076156616211,"2000-2009"
"gryn","GYE","3532_4",2005,8.68934440612793,63.8089179992676,"2000-2009"
"gryn","GYE","3532_4",2006,9.18844223022461,63.0728225708008,"2000-2009"
"gryn","GYE","3532_4",2007,9.81655693054199,55.7159614562988,"2000-2009"
"gryn","GYE","3532_4",2008,9.57778644561768,57.9978828430176,"2000-2009"
"gryn","GYE","3532_4",2009,10.7453279495239,62.3548164367676,"2000-2009"
"gryn","GYE","3532_4",2010,9.28737735748291,65.0281295776367,"2010-2019"
"gryn","GYE","3532_4",2011,11.2250814437866,57.3090553283691,"2010-2019"
"gryn","GYE","3532_4",2012,11.5410652160645,51.6955413818359,"2010-2019"
"gryn","GYE","3532_4",2013,10.910327911377,63.8582420349121,"2010-2019"
"gryn","GYE","3532_4",2014,9.40327835083008,65.1167373657227,"2010-2019"
"gryn","GYE","3532_4",2015,10.3671312332153,61.8600463867188,"2010-2019"
"gryn","GYE","3532_4",2016,9.71491813659668,48.1686935424805,"2010-2019"
"gryn","GYE","3532_4",2017,10.0722951889038,55.051700592041,"2010-2019"
"gryn","GYE","3532_4",2018,9.86647510528564,59.0619277954102,"2010-2019"
"gryn","GYE","3532_4",2019,9.64524555206299,60.344669342041,"2010-2019"
"gryn","GYE","3532_4",2020,11.1227045059204,60.9570274353027,"2020"
"gryn","GYE","3567_1",1980,3.87204909324646,47.3176612854004,"1980-1989"
"gryn","GYE","3567_1",1981,5.8222131729126,34.191707611084,"1980-1989"
"gryn","GYE","3567_1",1982,6.11467218399048,45.0361137390137,"1980-1989"
"gryn","GYE","3567_1",1983,7.43762302398682,54.4381103515625,"1980-1989"
"gryn","GYE","3567_1",1984,6.89196729660034,54.1200752258301,"1980-1989"
"gryn","GYE","3567_1",1985,4.15909814834595,60.7709503173828,"1980-1989"
"gryn","GYE","3567_1",1986,5.31590175628662,61.9505996704102,"1980-1989"
"gryn","GYE","3567_1",1987,6.77049160003662,56.7362670898438,"1980-1989"
"gryn","GYE","3567_1",1988,7.55262279510498,37.9942169189453,"1980-1989"
"gryn","GYE","3567_1",1989,6.51918029785156,62.1269645690918,"1980-1989"
"gryn","GYE","3567_1",1990,9.28926277160645,52.6428451538086,"1990-1999"
"gryn","GYE","3567_1",1991,7.91631126403809,58.3689575195312,"1990-1999"
"gryn","GYE","3567_1",1992,7.2812294960022,68.3069915771484,"1990-1999"
"gryn","GYE","3567_1",1993,5.74991798400879,69.390266418457,"1990-1999"
"gryn","GYE","3567_1",1994,10.0934429168701,64.6190719604492,"1990-1999"
"gryn","GYE","3567_1",1995,7.94131135940552,67.6534576416016,"1990-1999"
"gryn","GYE","3567_1",1996,7.43680334091187,49.4936981201172,"1990-1999"
"gryn","GYE","3567_1",1997,8.42196750640869,70.1146774291992,"1990-1999"
"gryn","GYE","3567_1",1998,10.5577869415283,70.5525436401367,"1990-1999"
"gryn","GYE","3567_1",1999,7.92008209228516,68.7077102661133,"1990-1999"
"gryn","GYE","3567_1",2000,8.59622955322266,68.8823318481445,"2000-2009"
"gryn","GYE","3567_1",2001,11.3850002288818,69.7286071777344,"2000-2009"
"gryn","GYE","3567_1",2002,8.01713085174561,72.2660903930664,"2000-2009"
"gryn","GYE","3567_1",2003,9.9131965637207,57.8747520446777,"2000-2009"
"gryn","GYE","3567_1",2004,7.19639348983765,70.3495178222656,"2000-2009"
"gryn","GYE","3567_1",2005,8.45147514343262,68.2945785522461,"2000-2009"
"gryn","GYE","3567_1",2006,8.86729526519775,69.0278244018555,"2000-2009"
"gryn","GYE","3567_1",2007,9.42549133300781,64.9706192016602,"2000-2009"
"gryn","GYE","3567_1",2008,9.39975452423096,64.5031814575195,"2000-2009"
"gryn","GYE","3567_1",2009,11.0747537612915,68.4728927612305,"2000-2009"
"gryn","GYE","3567_1",2010,8.92106533050537,71.0218048095703,"2010-2019"
"gryn","GYE","3567_1",2011,11.1531143188477,66.755012512207,"2010-2019"
"gryn","GYE","3567_1",2012,11.3041801452637,64.9747924804688,"2010-2019"
"gryn","GYE","3567_1",2013,10.5377864837646,72.2697372436523,"2010-2019"
"gryn","GYE","3567_1",2014,8.96606540679932,71.3820724487305,"2010-2019"
"gryn","GYE","3567_1",2015,10.2265577316284,72.2010269165039,"2010-2019"
"gryn","GYE","3567_1",2016,9.02385234832764,61.9188385009766,"2010-2019"
"gryn","GYE","3567_1",2017,9.68483638763428,65.7526626586914,"2010-2019"
"gryn","GYE","3567_1",2018,9.29754066467285,71.8240585327148,"2010-2019"
"gryn","GYE","3567_1",2019,9.19516372680664,73.1855163574219,"2010-2019"
"gryn","GYE","3567_1",2020,10.9898357391357,70.8727569580078,"2020"
"gryn","GYE","3595_1",1980,6.4553279876709,50.2212562561035,"1980-1989"
"gryn","GYE","3595_1",1981,8.26139354705811,35.0067825317383,"1980-1989"
"gryn","GYE","3595_1",1982,8.73303318023682,47.3209915161133,"1980-1989"
"gryn","GYE","3595_1",1983,9.43442630767822,53.6480293273926,"1980-1989"
"gryn","GYE","3595_1",1984,8.79647541046143,53.2368545532227,"1980-1989"
"gryn","GYE","3595_1",1985,6.24540996551514,58.4156379699707,"1980-1989"
"gryn","GYE","3595_1",1986,7.34204912185669,60.6601028442383,"1980-1989"
"gryn","GYE","3595_1",1987,8.57393455505371,54.4168510437012,"1980-1989"
"gryn","GYE","3595_1",1988,9.60516357421875,31.2543048858643,"1980-1989"
"gryn","GYE","3595_1",1989,8.70836067199707,58.7558860778809,"1980-1989"
"gryn","GYE","3595_1",1990,11.2694263458252,51.2333564758301,"1990-1999"
"gryn","GYE","3595_1",1991,10.280327796936,52.354419708252,"1990-1999"
"gryn","GYE","3595_1",1992,8.82975387573242,62.0434417724609,"1990-1999"
"gryn","GYE","3595_1",1993,7.39295053482056,63.4371643066406,"1990-1999"
"gryn","GYE","3595_1",1994,11.598443031311,59.1969375610352,"1990-1999"
"gryn","GYE","3595_1",1995,9.78737735748291,62.2873649597168,"1990-1999"
"gryn","GYE","3595_1",1996,9.19991779327393,48.0170097351074,"1990-1999"
"gryn","GYE","3595_1",1997,10.0763111114502,64.8079452514648,"1990-1999"
"gryn","GYE","3595_1",1998,12.1313934326172,64.9964447021484,"1990-1999"
"gryn","GYE","3595_1",1999,9.65295124053955,63.7203521728516,"1990-1999"
"gryn","GYE","3595_1",2000,10.2515573501587,61.7181663513184,"2000-2009"
"gryn","GYE","3595_1",2001,12.6967210769653,63.0197982788086,"2000-2009"
"gryn","GYE","3595_1",2002,9.40573787689209,65.154914855957,"2000-2009"
"gryn","GYE","3595_1",2003,11.289098739624,52.5358963012695,"2000-2009"
"gryn","GYE","3595_1",2004,8.70434474945068,66.1027908325195,"2000-2009"
"gryn","GYE","3595_1",2005,9.86573791503906,63.845947265625,"2000-2009"
"gryn","GYE","3595_1",2006,10.3251638412476,64.6333999633789,"2000-2009"
"gryn","GYE","3595_1",2007,10.8277044296265,62.9622802734375,"2000-2009"
"gryn","GYE","3595_1",2008,10.562294960022,63.0938110351562,"2000-2009"
"gryn","GYE","3595_1",2009,11.9868850708008,64.5972213745117,"2000-2009"
"gryn","GYE","3595_1",2010,10.2904920578003,65.8702697753906,"2010-2019"
"gryn","GYE","3595_1",2011,12.4422950744629,62.972297668457,"2010-2019"
"gryn","GYE","3595_1",2012,12.5691804885864,59.6930503845215,"2010-2019"
"gryn","GYE","3595_1",2013,11.921311378479,67.6939926147461,"2010-2019"
"gryn","GYE","3595_1",2014,10.2764749526978,67.9230194091797,"2010-2019"
"gryn","GYE","3595_1",2015,11.5982789993286,67.1469879150391,"2010-2019"
"gryn","GYE","3595_1",2016,10.3511476516724,61.0498123168945,"2010-2019"
"gryn","GYE","3595_1",2017,10.8495082855225,62.2038421630859,"2010-2019"
"gryn","GYE","3595_1",2018,10.4956560134888,66.7513122558594,"2010-2019"
"gryn","GYE","3595_1",2019,10.5621309280396,69.4564437866211,"2010-2019"
"gryn","GYE","3595_1",2020,12.3481969833374,65.1039962768555,"2020"
"gryn","GYE","3619_1",1980,5.15336084365845,51.8218879699707,"1980-1989"
"gryn","GYE","3619_1",1981,6.36221313476562,33.135326385498,"1980-1989"
"gryn","GYE","3619_1",1982,5.90639352798462,48.7911911010742,"1980-1989"
"gryn","GYE","3619_1",1983,8.31270503997803,60.7224922180176,"1980-1989"
"gryn","GYE","3619_1",1984,7.26237726211548,61.3367538452148,"1980-1989"
"gryn","GYE","3619_1",1985,4.62426233291626,63.0464553833008,"1980-1989"
"gryn","GYE","3619_1",1986,6.21803283691406,60.9939613342285,"1980-1989"
"gryn","GYE","3619_1",1987,7.86024570465088,60.1585311889648,"1980-1989"
"gryn","GYE","3619_1",1988,7.97327852249146,24.978946685791,"1980-1989"
"gryn","GYE","3619_1",1989,7.58590173721313,56.5678291320801,"1980-1989"
"gryn","GYE","3619_1",1990,10.1736068725586,61.1097412109375,"1990-1999"
"gryn","GYE","3619_1",1991,8.97688484191895,60.6668395996094,"1990-1999"
"gryn","GYE","3619_1",1992,7.39836072921753,65.2362899780273,"1990-1999"
"gryn","GYE","3619_1",1993,6.3039345741272,66.4934463500977,"1990-1999"
"gryn","GYE","3619_1",1994,10.4572954177856,46.6373519897461,"1990-1999"
"gryn","GYE","3619_1",1995,8.71852493286133,63.9277458190918,"1990-1999"
"gryn","GYE","3619_1",1996,7.68237686157227,47.7212867736816,"1990-1999"
"gryn","GYE","3619_1",1997,8.80032825469971,69.175666809082,"1990-1999"
"gryn","GYE","3619_1",1998,10.899754524231,67.8900833129883,"1990-1999"
"gryn","GYE","3619_1",1999,8.45582008361816,57.5569038391113,"1990-1999"
"gryn","GYE","3619_1",2000,9.11319637298584,58.3768081665039,"2000-2009"
"gryn","GYE","3619_1",2001,11.0768852233887,53.9448013305664,"2000-2009"
"gryn","GYE","3619_1",2002,7.99180316925049,59.7401008605957,"2000-2009"
"gryn","GYE","3619_1",2003,9.7572135925293,37.4631004333496,"2000-2009"
"gryn","GYE","3619_1",2004,7.11368846893311,67.4035873413086,"2000-2009"
"gryn","GYE","3619_1",2005,8.07622909545898,65.4169387817383,"2000-2009"
"gryn","GYE","3619_1",2006,8.55860614776611,65.7583465576172,"2000-2009"
"gryn","GYE","3619_1",2007,9.19336032867432,57.5295257568359,"2000-2009"
"gryn","GYE","3619_1",2008,8.95541000366211,60.9935417175293,"2000-2009"
"gryn","GYE","3619_1",2009,10.1454916000366,63.4380569458008,"2000-2009"
"gryn","GYE","3619_1",2010,8.72344303131104,66.9648208618164,"2010-2019"
"gryn","GYE","3619_1",2011,10.6773767471313,59.0815048217773,"2010-2019"
"gryn","GYE","3619_1",2012,11.0097541809082,55.2322845458984,"2010-2019"
"gryn","GYE","3619_1",2013,10.3849182128906,65.3312835693359,"2010-2019"
"gryn","GYE","3619_1",2014,8.84500026702881,66.4108200073242,"2010-2019"
"gryn","GYE","3619_1",2015,9.8101634979248,64.3464050292969,"2010-2019"
"gryn","GYE","3619_1",2016,9.09065532684326,48.2444725036621,"2010-2019"
"gryn","GYE","3619_1",2017,9.51368808746338,53.5248565673828,"2010-2019"
"gryn","GYE","3619_1",2018,9.25581932067871,58.5636177062988,"2010-2019"
"gryn","GYE","3619_1",2019,9.04180335998535,61.025333404541,"2010-2019"
"gryn","GYE","3619_1",2020,10.5045900344849,62.5394859313965,"2020"
"gryn","GYE","3641_1",1980,6.4553279876709,50.2212562561035,"1980-1989"
"gryn","GYE","3641_1",1981,8.26139354705811,35.0067825317383,"1980-1989"
"gryn","GYE","3641_1",1982,8.73303318023682,47.3209915161133,"1980-1989"
"gryn","GYE","3641_1",1983,9.43442630767822,53.6480293273926,"1980-1989"
"gryn","GYE","3641_1",1984,8.79647541046143,53.2368545532227,"1980-1989"
"gryn","GYE","3641_1",1985,6.24540996551514,58.4156379699707,"1980-1989"
"gryn","GYE","3641_1",1986,7.34204912185669,60.6601028442383,"1980-1989"
"gryn","GYE","3641_1",1987,8.57393455505371,54.4168510437012,"1980-1989"
"gryn","GYE","3641_1",1988,9.60516357421875,31.2543048858643,"1980-1989"
"gryn","GYE","3641_1",1989,8.70836067199707,58.7558860778809,"1980-1989"
"gryn","GYE","3641_1",1990,11.2694263458252,51.2333564758301,"1990-1999"
"gryn","GYE","3641_1",1991,10.280327796936,52.354419708252,"1990-1999"
"gryn","GYE","3641_1",1992,8.82975387573242,62.0434417724609,"1990-1999"
"gryn","GYE","3641_1",1993,7.39295053482056,63.4371643066406,"1990-1999"
"gryn","GYE","3641_1",1994,11.598443031311,59.1969375610352,"1990-1999"
"gryn","GYE","3641_1",1995,9.78737735748291,62.2873649597168,"1990-1999"
"gryn","GYE","3641_1",1996,9.19991779327393,48.0170097351074,"1990-1999"
"gryn","GYE","3641_1",1997,10.0763111114502,64.8079452514648,"1990-1999"
"gryn","GYE","3641_1",1998,12.1313934326172,64.9964447021484,"1990-1999"
"gryn","GYE","3641_1",1999,9.65295124053955,63.7203521728516,"1990-1999"
"gryn","GYE","3641_1",2000,10.2515573501587,61.7181663513184,"2000-2009"
"gryn","GYE","3641_1",2001,12.6967210769653,63.0197982788086,"2000-2009"
"gryn","GYE","3641_1",2002,9.40573787689209,65.154914855957,"2000-2009"
"gryn","GYE","3641_1",2003,11.289098739624,52.5358963012695,"2000-2009"
"gryn","GYE","3641_1",2004,8.70434474945068,66.1027908325195,"2000-2009"
"gryn","GYE","3641_1",2005,9.86573791503906,63.845947265625,"2000-2009"
"gryn","GYE","3641_1",2006,10.3251638412476,64.6333999633789,"2000-2009"
"gryn","GYE","3641_1",2007,10.8277044296265,62.9622802734375,"2000-2009"
"gryn","GYE","3641_1",2008,10.562294960022,63.0938110351562,"2000-2009"
"gryn","GYE","3641_1",2009,11.9868850708008,64.5972213745117,"2000-2009"
"gryn","GYE","3641_1",2010,10.2904920578003,65.8702697753906,"2010-2019"
"gryn","GYE","3641_1",2011,12.4422950744629,62.972297668457,"2010-2019"
"gryn","GYE","3641_1",2012,12.5691804885864,59.6930503845215,"2010-2019"
"gryn","GYE","3641_1",2013,11.921311378479,67.6939926147461,"2010-2019"
"gryn","GYE","3641_1",2014,10.2764749526978,67.9230194091797,"2010-2019"
"gryn","GYE","3641_1",2015,11.5982789993286,67.1469879150391,"2010-2019"
"gryn","GYE","3641_1",2016,10.3511476516724,61.0498123168945,"2010-2019"
"gryn","GYE","3641_1",2017,10.8495082855225,62.2038421630859,"2010-2019"
"gryn","GYE","3641_1",2018,10.4956560134888,66.7513122558594,"2010-2019"
"gryn","GYE","3641_1",2019,10.5621309280396,69.4564437866211,"2010-2019"
"gryn","GYE","3641_1",2020,12.3481969833374,65.1039962768555,"2020"
"gryn","GYE","3659_1",1980,8.1826229095459,51.3810920715332,"1980-1989"
"gryn","GYE","3659_1",1981,10.1137704849243,36.8813133239746,"1980-1989"
"gryn","GYE","3659_1",1982,9.8368034362793,47.9846229553223,"1980-1989"
"gryn","GYE","3659_1",1983,10.7910652160645,55.4967041015625,"1980-1989"
"gryn","GYE","3659_1",1984,10.0059013366699,54.6824188232422,"1980-1989"
"gryn","GYE","3659_1",1985,7.5701642036438,59.3421096801758,"1980-1989"
"gryn","GYE","3659_1",1986,8.84696674346924,61.1667861938477,"1980-1989"
"gryn","GYE","3659_1",1987,10.0263118743896,55.0506973266602,"1980-1989"
"gryn","GYE","3659_1",1988,10.7483606338501,33.919189453125,"1980-1989"
"gryn","GYE","3659_1",1989,9.92786884307861,59.4751853942871,"1980-1989"
"gryn","GYE","3659_1",1990,12.4193439483643,49.0772514343262,"1990-1999"
"gryn","GYE","3659_1",1991,11.5524587631226,53.593864440918,"1990-1999"
"gryn","GYE","3659_1",1992,10.180082321167,60.6349487304688,"1990-1999"
"gryn","GYE","3659_1",1993,8.69368839263916,61.8412094116211,"1990-1999"
"gryn","GYE","3659_1",1994,12.9231147766113,54.9923858642578,"1990-1999"
"gryn","GYE","3659_1",1995,11.0417213439941,61.54248046875,"1990-1999"
"gryn","GYE","3659_1",1996,10.5045080184937,43.2032203674316,"1990-1999"
"gryn","GYE","3659_1",1997,11.2446718215942,63.2083320617676,"1990-1999"
"gryn","GYE","3659_1",1998,13.2515573501587,62.5708045959473,"1990-1999"
"gryn","GYE","3659_1",1999,10.7943439483643,60.7857208251953,"1990-1999"
"gryn","GYE","3659_1",2000,11.4631967544556,57.8908882141113,"2000-2009"
"gryn","GYE","3659_1",2001,13.7099180221558,57.8727569580078,"2000-2009"
"gryn","GYE","3659_1",2002,10.4812297821045,61.6010437011719,"2000-2009"
"gryn","GYE","3659_1",2003,12.4712295532227,44.0458717346191,"2000-2009"
"gryn","GYE","3659_1",2004,9.89090156555176,63.7987899780273,"2000-2009"
"gryn","GYE","3659_1",2005,10.9627046585083,61.479866027832,"2000-2009"
"gryn","GYE","3659_1",2006,11.2709016799927,58.9084167480469,"2000-2009"
"gryn","GYE","3659_1",2007,11.8394260406494,54.1979064941406,"2000-2009"
"gryn","GYE","3659_1",2008,11.542459487915,56.9327430725098,"2000-2009"
"gryn","GYE","3659_1",2009,12.9698362350464,61.4169960021973,"2000-2009"
"gryn","GYE","3659_1",2010,11.1727046966553,63.2182350158691,"2010-2019"
"gryn","GYE","3659_1",2011,13.3454103469849,57.9473648071289,"2010-2019"
"gryn","GYE","3659_1",2012,13.5228691101074,50.0472564697266,"2010-2019"
"gryn","GYE","3659_1",2013,12.8928689956665,63.6286773681641,"2010-2019"
"gryn","GYE","3659_1",2014,11.3309020996094,64.3550720214844,"2010-2019"
"gryn","GYE","3659_1",2015,12.6622133255005,63.8396224975586,"2010-2019"
"gryn","GYE","3659_1",2016,11.4892625808716,51.5893135070801,"2010-2019"
"gryn","GYE","3659_1",2017,11.9781970977783,56.2071418762207,"2010-2019"
"gryn","GYE","3659_1",2018,11.5824594497681,63.6035385131836,"2010-2019"
"gryn","GYE","3659_1",2019,11.7350816726685,66.2440719604492,"2010-2019"
"gryn","GYE","3659_1",2020,13.3356561660767,60.8933715820312,"2020"
"gryn","GYE","3683_1",1980,7.78836059570312,75.5585174560547,"1980-1989"
"gryn","GYE","3683_1",1981,10.6422128677368,63.4476928710938,"1980-1989"
"gryn","GYE","3683_1",1982,9.04959011077881,56.7718315124512,"1980-1989"
"gryn","GYE","3683_1",1983,8.85614776611328,70.4404373168945,"1980-1989"
"gryn","GYE","3683_1",1984,8.28065586090088,52.7320938110352,"1980-1989"
"gryn","GYE","3683_1",1985,6.0868034362793,53.5839920043945,"1980-1989"
"gryn","GYE","3683_1",1986,7.51893424987793,50.8428916931152,"1980-1989"
