"transect_id","park","recent_br_status","asTEMP","asRH","min_t","max_t","se_t","min_rh","max_rh","se_rh","period","svp","asRHcalc","vpd"
"96-MK-11","GLAC",1,9.13559718969556,55.9430523028884,-13.15,29.45,0.131267880942851,9.7,100,0.379215565978663,"2000-2020",1158.61958628548,0.559430523028884,510.452425138285
"96-NC-15","GLAC",1,9.74898516783764,53.4374316939891,-12.65,30.05,0.129559337756306,10.7,100,0.366424823536943,"2000-2020",1207.45967228262,0.534374316939891,562.224234674128
"96-NC-16","GLAC",1,8.38559718969556,55.0441451990632,-13.65,28.05,0.128546481370931,12.1,100,0.374746508039089,"2000-2020",1101.26975776014,0.550441451990632,495.085233265277
"96-NC-17","GLAC",1,8.38559718969556,55.0441451990632,-13.65,28.05,0.128546481370931,12.1,100,0.374746508039089,"2000-2020",1101.26975776014,0.550441451990632,495.085233265277
"96-NC-18","GLAC",1,8.38559718969556,55.0441451990632,-13.65,28.05,0.128546481370931,12.1,100,0.374746508039089,"2000-2020",1101.26975776014,0.550441451990632,495.085233265277
"96-PP-01","GLAC",1,9.74898516783764,53.4374316939891,-12.65,30.05,0.129559337756306,10.7,100,0.366424823536943,"2000-2020",1207.45967228262,0.534374316939891,562.224234674128
"96-SF-06","GLAC",1,11.3582357533177,53.0244340359094,-11.15,32.45,0.127933607627469,9.7,100,0.342339073772871,"2000-2020",1344.30221745147,0.530244340359094,631.493574915647
"96-SF-12","GLAC",1,8.86170960187355,56.2852849336456,-13.45,29.05,0.129457727663654,9.7,100,0.372967932272645,"2000-2020",1137.37894102473,0.562852849336456,497.20196329368
"96-SF-14","GLAC",1,11.3582357533177,53.0244340359094,-11.15,32.45,0.127933607627469,9.7,100,0.342339073772871,"2000-2020",1344.30221745147,0.530244340359094,631.493574915647
"96-SF-15","GLAC",1,11.3582357533177,53.0244340359094,-11.15,32.45,0.127933607627469,9.7,100,0.342339073772871,"2000-2020",1344.30221745147,0.530244340359094,631.493574915647
"97-EM-01","GLAC",1,10.9767759562842,53.4484777517564,-11.95,31.55,0.129784499313809,10.2,100,0.365109336344083,"2000-2020",1310.6890224058,0.534484777517564,610.14569187052
"97-EM-02","GLAC",1,10.9767759562842,53.4484777517564,-11.95,31.55,0.129784499313809,10.2,100,0.365109336344083,"2000-2020",1310.6890224058,0.534484777517564,610.14569187052
"97-EM-21","GLAC",1,9.61393442622952,51.5092115534738,-12.45,29.95,0.128846432556855,10.9,100,0.357374428379693,"2000-2020",1196.55375275424,0.515092115534738,580.218348897028
"NU-001","GLAC",1,9.12517564402811,54.5874707259953,-13.05,29.45,0.130235886434064,9.7,100,0.365663862224348,"2000-2020",1157.80502858532,0.545874707259953,525.788547542206
"OL-001","GLAC",1,9.57900078064014,53.4409445745511,-12.95,29.65,0.130550135190387,11,100,0.370288319814898,"2000-2020",1193.74685520301,0.534409445745511,555.797259953521
"OM-001","GLAC",1,9.82396565183451,56.8578454332553,-13.05,29.15,0.130451151626314,12,100,0.398223597339629,"2000-2020",1213.55232474127,0.568578454332553,523.552619688204
"OM-002","GLAC",0,9.82396565183451,56.8578454332553,-13.05,29.15,0.130451151626314,12,100,0.398223597339629,"2000-2020",1213.55232474127,0.568578454332553,523.552619688204
"PP-001","GLAC",1,8.38559718969556,55.0441451990632,-13.65,28.05,0.128546481370931,12.1,100,0.374746508039089,"2000-2020",1101.26975776014,0.550441451990632,495.085233265277
"PP-002","GLAC",1,8.38559718969556,55.0441451990632,-13.65,28.05,0.128546481370931,12.1,100,0.374746508039089,"2000-2020",1101.26975776014,0.550441451990632,495.085233265277
"PP-003","GLAC",1,8.38559718969556,55.0441451990632,-13.65,28.05,0.128546481370931,12.1,100,0.374746508039089,"2000-2020",1101.26975776014,0.550441451990632,495.085233265277
"PP-004","GLAC",1,8.38559718969556,55.0441451990632,-13.65,28.05,0.128546481370931,12.1,100,0.374746508039089,"2000-2020",1101.26975776014,0.550441451990632,495.085233265277
"SP-001","GLAC",0,11.476424668228,55.9540202966433,-12.05,32.35,0.131237425573679,10.8,100,0.371988675066333,"2000-2020",1354.86924917133,0.559540202966432,596.765434497025
"SP-002","GLAC",0,11.476424668228,55.9540202966433,-12.05,32.35,0.131237425573679,10.8,100,0.371988675066333,"2000-2020",1354.86924917133,0.559540202966432,596.765434497025
"WB0401","GLAC",1,13.798399687744,56.116237314598,-11.45,36.95,0.123020948415795,10.6,100,0.303002154827847,"2000-2020",1577.8104817392,0.56116237314598,692.402607431828
"WB0402","GLAC",1,11.1969164715066,53.1357923497268,-11.15,31.65,0.129337083948074,11.3,100,0.366970217029061,"2000-2020",1329.99588931744,0.531357923497268,623.292035309825
"WB0403","GLAC",1,10.7801717408275,52.4841920374707,-11.65,31.55,0.129348827199017,11.2,100,0.358721667857152,"2000-2020",1293.65501171502,0.524841920374707,614.690631064144
"WB0404","GLAC",1,9.8532786885246,53.6882513661202,-14.15,30.65,0.127917316421197,11,100,0.347394420885098,"2000-2020",1215.94154020927,0.536882513661202,563.123789636642
"WB0405","GLAC",1,12.9147931303669,52.6516783762685,-10.75,35.15,0.128797275399118,9.7,100,0.339423179535507,"2000-2020",1489.4431833845,0.526516783762685,705.226348871638
"WB0406","GLAC",1,12.9147931303669,52.6516783762685,-10.75,35.15,0.128797275399118,9.7,100,0.339423179535507,"2000-2020",1489.4431833845,0.526516783762685,705.226348871638
"WB0407","GLAC",1,9.8532786885246,53.6882513661202,-14.15,30.65,0.127917316421197,11,100,0.347394420885098,"2000-2020",1215.94154020927,0.536882513661202,563.123789636642
"WB0408","GLAC",1,9.74898516783764,53.4374316939891,-12.65,30.05,0.129559337756306,10.7,100,0.366424823536943,"2000-2020",1207.45967228262,0.534374316939891,562.224234674128
"WB0451","GLAC",1,9.12517564402811,54.5874707259953,-13.05,29.45,0.130235886434064,9.7,100,0.365663862224348,"2000-2020",1157.80502858532,0.545874707259953,525.788547542206
"WB0452","GLAC",1,8.60152224824357,54.8324746291959,-13.65,28.75,0.129257214046867,9.4,100,0.364741309636499,"2000-2020",1117.51889788079,0.548324746291959,504.755631723837
"WB0453","GLAC",1,10.1469945355191,53.8370023419204,-12.95,29.75,0.128703020219963,12.5,100,0.371668740309229,"2000-2020",1240.11075211045,0.538370023419204,572.472297454341
"WB0454","GLAC",1,10.1469945355191,53.8370023419204,-12.95,29.75,0.128703020219963,12.5,100,0.371668740309229,"2000-2020",1240.11075211045,0.538370023419204,572.472297454341
"WB0455","GLAC",1,9.82396565183451,56.8578454332553,-13.05,29.15,0.130451151626314,12,100,0.398223597339629,"2000-2020",1213.55232474127,0.568578454332553,523.552619688204
"WB0456","GLAC",1,10.2237704918033,54.3284543325527,-12.75,30.15,0.129748433371886,12.1,100,0.375213343017454,"2000-2020",1246.49768963511,0.543284543325527,569.294761565376
"WB0457","GLAC",1,10.2237704918033,54.3284543325527,-12.75,30.15,0.129748433371886,12.1,100,0.375213343017454,"2000-2020",1246.49768963511,0.543284543325527,569.294761565376
"WB0458","GLAC",1,10.2237704918033,54.3284543325527,-12.75,30.15,0.129748433371886,12.1,100,0.375213343017454,"2000-2020",1246.49768963511,0.543284543325527,569.294761565376
"WB0459","GLAC",1,9.12517564402811,54.5874707259953,-13.05,29.45,0.130235886434064,9.7,100,0.365663862224348,"2000-2020",1157.80502858532,0.545874707259953,525.788547542206
"WB0460","GLAC",1,11.2736143637783,56.8729117876659,-12.25,31.95,0.130834716613242,11.5,100,0.371123224574394,"2000-2020",1336.78094184846,0.568729117876659,576.514695996657
"WB0461","GLAC",1,11.2736143637783,56.8729117876659,-12.25,31.95,0.130834716613242,11.5,100,0.371123224574394,"2000-2020",1336.78094184846,0.568729117876659,576.514695996657
"WB0462","GLAC",1,11.2736143637783,56.8729117876659,-12.25,31.95,0.130834716613242,11.5,100,0.371123224574394,"2000-2020",1336.78094184846,0.568729117876659,576.514695996657
"WB0463","GLAC",1,11.7973848555816,56.6453942232631,-11.85,33.15,0.130536128157433,11.1,100,0.363929322643263,"2000-2020",1383.93472920821,0.566453942232631,599.99944605557
"WB0464","GLAC",1,12.11975019516,54.9334504293521,-11.45,33.15,0.131182548650691,10.3,100,0.368996785885649,"2000-2020",1413.67737145735,0.549334504293521,637.095613376861
"WB0465","GLAC",1,12.11975019516,54.9334504293521,-11.45,33.15,0.131182548650691,10.3,100,0.368996785885649,"2000-2020",1413.67737145735,0.549334504293521,637.095613376861
"WB0466","GLAC",1,10.2237704918033,54.3284543325527,-12.75,30.15,0.129748433371886,12.1,100,0.375213343017454,"2000-2020",1246.49768963511,0.543284543325527,569.294761565376
"WB0467","GLAC",1,11.0709992193599,53.8067525370804,-12.05,30.75,0.132518440237392,10.9,100,0.391282040388213,"2000-2020",1318.92227380026,0.538067525370804,609.253029780119
"WB0468","GLAC",1,11.0709992193599,53.8067525370804,-12.05,30.75,0.132518440237392,10.9,100,0.391282040388213,"2000-2020",1318.92227380026,0.538067525370804,609.253029780119
"WB0469","GLAC",1,11.0709992193599,53.8067525370804,-12.05,30.75,0.132518440237392,10.9,100,0.391282040388213,"2000-2020",1318.92227380026,0.538067525370804,609.253029780119
"WB0471","GLAC",1,12.036455893833,54.6669008587041,-11.55,32.55,0.130411367877875,11.3,100,0.372684241987707,"2000-2020",1405.93903361846,0.546669008587041,637.355735976433
"WC-001","GLAC",0,10.2680327868853,55.7279859484778,-12.55,30.15,0.132936759540462,12.3,100,0.389140890065265,"2000-2020",1250.19296622208,0.557279859484778,553.485605676982
"WC-002","GLAC",1,10.2680327868853,55.7279859484778,-12.55,30.15,0.132936759540462,12.3,100,0.389140890065265,"2000-2020",1250.19296622208,0.557279859484778,553.485605676982
"GRBA_BRIMON_002","GRBA",0,13.1649492583919,38.7516003122561,-7.94999999999999,28.35,0.113118923248071,3.3,100,0.458701839753055,"2000-2020",1514.00849344813,0.387516003122561,927.305973373502
"GRBA_BRIMON_003","GRBA",0,13.1649492583919,38.7516003122561,-7.94999999999999,28.35,0.113118923248071,3.3,100,0.458701839753055,"2000-2020",1514.00849344813,0.387516003122561,927.305973373502
"GRBA_BRIMON_004","GRBA",0,13.9683840749415,40.1087041373927,-7.64999999999998,28.95,0.112707733751337,3.8,100,0.447945275157634,"2000-2020",1595.32797393962,0.401087041373927,955.462596851115
"GRBA_BRIMON_007","GRBA",0,13.1649492583919,38.7516003122561,-7.94999999999999,28.35,0.113118923248071,3.3,100,0.458701839753055,"2000-2020",1514.00849344813,0.387516003122561,927.305973373502
"GRBA_BRISUB_201","GRBA",0,11.338212334114,41.0954722872756,-9.34999999999997,25.25,0.111488472836578,3.8,100,0.469675318645146,"2000-2020",1342.5191559306,0.410954722872756,790.804568253777
"GRBA_BRISUB_203","GRBA",0,13.9683840749415,40.1087041373927,-7.64999999999998,28.95,0.112707733751337,3.8,100,0.447945275157634,"2000-2020",1595.32797393962,0.401087041373927,955.462596851115
"GRBA_BRISUB_204","GRBA",0,13.1649492583919,38.7516003122561,-7.94999999999999,28.35,0.113118923248071,3.3,100,0.458701839753055,"2000-2020",1514.00849344813,0.387516003122561,927.305973373502
"GRBA_LIMWOO_401","GRBA",0,14.5470725995316,43.375956284153,-7.54999999999995,29.95,0.111801671086323,3.3,100,0.463136294619733,"2000-2020",1656.24988639357,0.43375956284153,937.835659715161
"GRBA_LIMWOO_403","GRBA",0,14.5470725995316,43.375956284153,-7.54999999999995,29.95,0.111801671086323,3.3,100,0.463136294619733,"2000-2020",1656.24988639357,0.43375956284153,937.835659715161
"GRBA_LIMWOO_405","GRBA",0,13.883762685402,37.2239656518345,-6.84999999999997,28.05,0.113046536149466,3.6,100,0.437366182873802,"2000-2020",1586.58622768136,0.372239656518345,995.995915252515
"drylake_1","GRSA",1,13.7197892271663,49.6440281030445,-5.84999999999997,28.55,0.0876525652310351,4.9,100,0.374269594928713,"2000-2020",1569.76663200704,0.496440281030445,790.471244061252
"medano_2","GRSA",0,11.9186963309914,50.0525761124122,-7.54999999999995,26.55,0.0861434897216506,5.3,100,0.376978740949405,"2000-2020",1395.06223754992,0.500525761124122,696.797649284725
"medano_3","GRSA",0,11.9186963309914,50.0525761124122,-7.54999999999995,26.55,0.0861434897216506,5.3,100,0.376978740949405,"2000-2020",1395.06223754992,0.500525761124122,696.797649284725
"medano_m1","GRSA",0,11.9186963309914,50.0525761124122,-7.54999999999995,26.55,0.0861434897216506,5.3,100,0.376978740949405,"2000-2020",1395.06223754992,0.500525761124122,696.797649284725
"morris_1","GRSA",0,12.4398516783763,48.9630757220921,-6.84999999999997,26.55,0.0844921793498017,3.7,100,0.380450143380699,"2000-2020",1443.76517837374,0.489630757220921,736.853340837409
"morris_2","GRSA",1,12.4398516783763,48.9630757220921,-6.84999999999997,26.55,0.0844921793498017,3.7,100,0.380450143380699,"2000-2020",1443.76517837374,0.489630757220921,736.853340837409
"morris_3","GRSA",1,12.4398516783763,48.9630757220921,-6.84999999999997,26.55,0.0844921793498017,3.7,100,0.380450143380699,"2000-2020",1443.76517837374,0.489630757220921,736.853340837409
"nmay_1","GRSA",0,11.7115534738486,49.0164715066354,-7.84999999999997,26.25,0.0860337163937781,5.1,100,0.374681495668958,"2000-2020",1376.10886521168,0.490164715066354,701.588855394914
"10596_1","GYE",1,9.66791569086652,48.1674082747853,-13.95,24.85,0.114228821398474,5.9,100,0.437352902529151,"2000-2020",1200.90253056385,0.481674082747853,622.45890568493
"10596_2","GYE",1,9.66791569086652,48.1674082747853,-13.95,24.85,0.114228821398474,5.9,100,0.437352902529151,"2000-2020",1200.90253056385,0.481674082747853,622.45890568493
"1095_1","GYE",1,9.64590163934427,43.6908274785324,-14.85,29.05,0.123043271861347,7.4,100,0.333658466642482,"2000-2020",1199.12738375955,0.436908274785324,675.218707273324
"11378_1","GYE",1,10.5931693989071,47.0214676034348,-10.25,25.15,0.122451112445576,8,100,0.466953864079036,"2000-2020",1277.63378563385,0.470214676034348,676.87162903149
"11378_5","GYE",1,10.5931693989071,47.0214676034348,-10.25,25.15,0.122451112445576,8,100,0.466953864079036,"2000-2020",1277.63378563385,0.470214676034348,676.87162903149
"11390_1","GYE",1,11.2048790007806,46.5853629976581,-10.95,27.95,0.114466537965131,7.4,100,0.399311520266733,"2000-2020",1330.69888109299,0.465853629976581,710.787976930044
"11390_4","GYE",1,11.2048790007806,46.5853629976581,-10.95,27.95,0.114466537965131,7.4,100,0.399311520266733,"2000-2020",1330.69888109299,0.465853629976581,710.787976930044
"11418_1","GYE",1,11.4959406713505,44.5319281811085,-9.14999999999998,26.85,0.123642484410466,7.9,100,0.448762171608236,"2000-2020",1356.621137646,0.445319281811085,752.491586939747
"11418_5","GYE",1,11.4959406713505,44.5319281811085,-9.14999999999998,26.85,0.123642484410466,7.9,100,0.448762171608236,"2000-2020",1356.621137646,0.445319281811085,752.491586939747
"11441_1","GYE",1,11.6554254488681,44.2170569867291,-9.34999999999997,27.25,0.123742564951054,7.4,100,0.447764496421376,"2000-2020",1371.01231781559,0.442170569867291,764.791019951996
"11603_1","GYE",1,11.702068696331,44.5981654957065,-12.45,30.55,0.125352406288496,5.9,100,0.361415102257508,"2000-2020",1375.24645986098,0.445981654957065,761.911767718337
"1172_1","GYE",1,11.5695550351288,44.7753708040593,-14.25,30.85,0.126880871840994,4,100,0.374030497215051,"2000-2020",1363.24718601176,0.447753708040593,752.848203499088
"1172_5","GYE",1,11.5695550351288,44.7753708040593,-14.25,30.85,0.126880871840994,4,100,0.374030497215051,"2000-2020",1363.24718601176,0.447753708040593,752.848203499088
"1256_1","GYE",1,11.6615925058548,44.5414519906323,-13.45,29.85,0.125632827642674,8.2,100,0.34775151615171,"2000-2020",1371.57148798469,0.445414519906323,760.653632146788
"1261_1","GYE",1,10.3469555035129,45.991725214676,-14.65,28.85,0.127146404265792,5.6,100,0.375952052493857,"2000-2020",1256.80580081969,0.45991725214676,678.779130424591
"13331_1","GYE",1,7.64539422326309,52.602068696331,-14.85,25.55,0.125052493919779,5.6,100,0.435191556056348,"2000-2020",1047.13379750723,0.52602068696331,496.319757999978
"13342_1","GYE",1,11.577868852459,46.3086260733802,-13.25,29.55,0.126783396936308,6,100,0.385348662309089,"2000-2020",1363.99729879873,0.463086260733802,732.348890047019
"13342_5","GYE",1,11.577868852459,46.3086260733802,-13.25,29.55,0.126783396936308,6,100,0.385348662309089,"2000-2020",1363.99729879873,0.463086260733802,732.348890047019
"1345_1","GYE",1,10.5909836065574,46.1229508196721,-14.65,28.85,0.126525065265068,6,100,0.376233833501717,"2000-2020",1277.44755615809,0.461229508196721,688.251048084193
"1345_2","GYE",1,10.5909836065574,46.1229508196721,-14.65,28.85,0.126525065265068,6,100,0.376233833501717,"2000-2020",1277.44755615809,0.461229508196721,688.251048084193
"13807_1","GYE",1,11.1803669008587,47.0794691647151,-12.75,29.35,0.120993683967528,7.5,100,0.396559820126933,"2000-2020",1328.53581309837,0.470794691647151,703.068204628524
"13975_1","GYE",1,11.6129976580796,46.3985167837627,-12.75,30.05,0.121468987806164,7.3,100,0.38921331540988,"2000-2020",1367.17079398953,0.463985167837627,732.823823677595
"1400_1","GYE",1,11.4665495706479,45.2418423106948,-14.05,30.05,0.124823595151347,7,100,0.361997726718939,"2000-2020",1353.98355117548,0.452418423106948,741.416448039923
"14032_1","GYE",1,9.91498829039814,46.7934426229508,-13.05,27.65,0.124036458149798,5.3,100,0.40391341112948,"2000-2020",1220.98482434985,0.467934426229508,649.643991132765
"1424_1","GYE",1,10.5909836065574,46.1229508196721,-14.65,28.85,0.126525065265068,6,100,0.376233833501717,"2000-2020",1277.44755615809,0.461229508196721,688.251048084193
"14610_2","GYE",1,12.4108118657299,44.2448868071819,-12.55,31.85,0.126320727525082,4.2,100,0.396399066997536,"2000-2020",1441.01259219305,0.442448868071819,803.438201899998
"15267_1","GYE",1,9.02654176424669,46.0377049180328,-12.95,25.05,0.12039790784485,10,100,0.416543523605583,"2000-2020",1150.12062577876,0.460377049180328,620.631485881304
"1575_1","GYE",1,11.1780640124902,45.2236924277908,-14.25,29.95,0.124531233636677,7.9,100,0.353089447077301,"2000-2020",1328.33275379031,0.452236924277908,727.611634798575
"1707_1","GYE",0,11.1944574551132,45.7753317720531,-14.25,29.05,0.126058435155779,7.4,100,0.374973246251606,"2000-2020",1329.77885487972,0.457753317720531,721.068172223921
"17252_1","GYE",1,8.472131147541,50.1356362217018,-10.95,24.25,0.115749591559386,7.8,100,0.455757252729824,"2000-2020",1107.75660941296,0.501356362217018,552.375785495818
"1789_1","GYE",1,11.2075331772053,44.6403981264637,-14.15,29.65,0.127286464886381,5.4,100,0.367345204247082,"2000-2020",1330.93328423261,0.446403981264637,736.799367353556
"1792_1","GYE",1,10.8301717408275,47.2464871194379,-14.25,28.75,0.125434467342776,7.9,100,0.389344048591121,"2000-2020",1297.96851334949,0.472464871194379,684.723986875462
"1830_1","GYE",1,11.1944574551132,45.7753317720531,-14.25,29.05,0.126058435155779,7.4,100,0.374973246251606,"2000-2020",1329.77885487972,0.457753317720531,721.068172223921
"1834_1","GYE",1,11.8249024199844,44.7071428571429,-14.35,30.15,0.127419489274891,6,100,0.367115282871104,"2000-2020",1386.45196579439,0.447071428571429,766.608904801029
"18499_5","GYE",1,9.16401249024201,49.9196330991413,-12.95,24.85,0.112090913599924,5.6,100,0.434319576791189,"2000-2020",1160.84311446766,0.499196330991413,581.354490868761
"19391_1","GYE",0,9.75265417642468,49.1791959406713,-12.95,25.75,0.112567339807295,5,100,0.428150103376786,"2000-2020",1207.75717595941,0.491791959406713,613.791907906812
"1945_1","GYE",1,9.04492583918815,49.532006245121,-15.65,26.65,0.124891216857814,7,100,0.395516185047629,"2000-2020",1151.54948701236,0.49532006245121,581.163923189739
"20328_1","GYE",1,11.2914910226386,44.7496096799375,-9.25,26.75,0.121972915370219,7.9,100,0.44563832659281,"2000-2020",1338.36675808715,0.447496096799376,739.452857757116
"20352_1","GYE",0,11.6377049180328,45.3289227166276,-9.75,27.95,0.121138551264435,7,100,0.437545686608467,"2000-2020",1369.40670267585,0.453289227166276,748.669396743596
"20400_2","GYE",1,11.2048790007806,46.5853629976581,-10.95,27.95,0.114466537965131,7.4,100,0.399311520266733,"2000-2020",1330.69888109299,0.465853629976581,710.787976930044
"20400_4","GYE",1,11.2048790007806,46.5853629976581,-10.95,27.95,0.114466537965131,7.4,100,0.399311520266733,"2000-2020",1330.69888109299,0.465853629976581,710.787976930044
"20438_1","GYE",1,11.6414910226386,44.1041764246682,-9.64999999999998,27.65,0.124493955800381,6.7,100,0.45128864054275,"2000-2020",1369.74961377004,0.441041764246682,765.632827536692
"20475_2","GYE",0,11.5784933645589,45.4866900858704,-10.65,28.25,0.120021910283937,6.8,100,0.424725493072845,"2000-2020",1364.05365993855,0.454866900858704,743.590799037332
"20499_1","GYE",0,11.5121779859485,45.3268149882904,-9.75,28.05,0.121751630255148,7,100,0.4346630736399,"2000-2020",1358.08022529579,0.453268149882904,742.505714183409
"20502_1","GYE",1,11.5121779859485,45.3268149882904,-9.75,28.05,0.121751630255148,7,100,0.4346630736399,"2000-2020",1358.08022529579,0.453268149882904,742.505714183409
"214_1","GYE",1,9.26506635441063,45.1552302888368,-15.95,28.05,0.123016684900682,9.1,100,0.343613950932915,"2000-2020",1168.78113362231,0.451552302888368,641.015321162679
"22491_3","GYE",1,10.8196330991413,52.54012490242,-12.55,30.05,0.108644856413276,8.7,100,0.351474219729659,"2000-2020",1297.05829446155,0.5254012490242,615.582246494255
"22514_2","GYE",0,10.0753708040593,42.7012880562061,-11.55,27.45,0.121805493072381,8.8,100,0.410000752953118,"2000-2020",1234.17838527785,0.427012880562061,707.168317852924
"23462_5","GYE",1,12.0809133489461,42.8363778298204,-8.64999999999998,28.95,0.120454940054535,7.1,100,0.412551196608486,"2000-2020",1410.06464762673,0.428363778298204,806.044027524619
"23881_5","GYE",1,11.6350897736144,45.6145589383294,-8.34999999999997,28.65,0.119655646178299,8.9,100,0.435287662866376,"2000-2020",1369.16989059818,0.456145589383294,744.62908388541
"2450_1","GYE",1,9.27634660421547,46.6763856362217,-13.65,26.35,0.116941118637368,7.5,100,0.348817474220347,"2000-2020",1169.67017945378,0.466763856362217,623.71041582005
"2450_5","GYE",1,9.27634660421547,46.6763856362217,-13.65,26.35,0.116941118637368,7.5,100,0.348817474220347,"2000-2020",1169.67017945378,0.466763856362217,623.71041582005
"24672_1","GYE",0,10.9366120218579,47.1855581576893,-8.94999999999999,28.05,0.117984632152621,10.2,100,0.427006029512518,"2000-2020",1307.19324114786,0.471855581576893,690.386814112654
"25058_3","GYE",1,10.4295862607338,48.0657298985168,-9.54999999999995,26.95,0.119675798885345,10.3,100,0.441594413946395,"2000-2020",1263.76226043715,0.480657298985168,656.325705776038
"25099_1","GYE",0,10.5972677595629,47.4529664324746,-9.25,26.35,0.116675510662992,9.1,100,0.440520176371217,"2000-2020",1277.9830302243,0.474529664324746,671.54217187924
"251_2","GYE",1,9.26506635441063,45.1552302888368,-15.95,28.05,0.123016684900682,9.1,100,0.343613950932915,"2000-2020",1168.78113362231,0.451552302888368,641.015321162679
"2566_1","GYE",1,9.81904761904763,48.0586260733802,-14.65,27.45,0.123574350179386,6.8,100,0.383289273038506,"2000-2020",1213.15187570609,0.480586260733802,630.127752058304
"25705_1","GYE",1,10.8537861046058,46.761943793911,-8.94999999999999,26.65,0.119796223067962,9.4,100,0.446707471996103,"2000-2020",1300.01011652508,0.46761943793911,692.100116520464
"26018_5","GYE",1,9.99871194379392,48.6206479313037,-9.84999999999997,24.95,0.119068941770768,9.7,100,0.457979819642132,"2000-2020",1227.85663411502,0.486206479313037,630.864782940802
"2602_1","GYE",0,9.25987509758003,43.7065964090554,-15.35,27.55,0.120452893909449,8.6,100,0.332223079123821,"2000-2020",1168.37218773169,0.437065964090554,657.71647108415
"2673_4","GYE",1,11.3564402810305,44.0083918813427,-13.85,30.05,0.122630235855998,8.5,100,0.335448658010366,"2000-2020",1344.14224791161,0.440083918813427,752.606860007977
"2892_1","GYE",1,9.81904761904763,48.0586260733802,-14.65,27.45,0.123574350179386,6.8,100,0.383289273038506,"2000-2020",1213.15187570609,0.480586260733802,630.127752058304
"2918_1","GYE",1,9.81904761904763,48.0586260733802,-14.65,27.45,0.123574350179386,6.8,100,0.383289273038506,"2000-2020",1213.15187570609,0.480586260733802,630.127752058304
"2953_1","GYE",1,10.7233021077283,46.9165495706479,-14.55,28.55,0.125889986293811,6.6,100,0.386651059712961,"2000-2020",1288.76418596956,0.469165495706479,684.120497810392
"2953_5","GYE",1,10.7233021077283,46.9165495706479,-14.55,28.55,0.125889986293811,6.6,100,0.386651059712961,"2000-2020",1288.76418596956,0.469165495706479,684.120497810392
"3058_1","GYE",1,11.2850507416081,44.5701014832162,-14.45,30.15,0.124966321140391,5.8,100,0.347606862544781,"2000-2020",1337.79525835957,0.445701014832162,741.538554071056
"3058_3","GYE",1,9.57271662763467,48.7362217017955,-14.75,26.95,0.123753442225503,7.3,100,0.393253581220698,"2000-2020",1193.24254231473,0.487362217017955,611.701211452084
"3152_2","GYE",1,11.2393052302888,43.8177985948478,-13.45,29.05,0.123437846733806,8.6,100,0.348183258183527,"2000-2020",1333.74204571998,0.438177985948478,749.325642351599
"3273_1","GYE",1,10.2932474629196,47.5587822014052,-14.95,28.05,0.12656577904493,6.9,100,0.394230175490435,"2000-2020",1252.30233872002,0.475587822014052,656.722596945065
"3273_2","GYE",1,10.2932474629196,47.5587822014052,-14.95,28.05,0.12656577904493,6.9,100,0.394230175490435,"2000-2020",1252.30233872002,0.475587822014052,656.722596945065
"3299_1","GYE",1,10.2932474629196,47.5587822014052,-14.95,28.05,0.12656577904493,6.9,100,0.394230175490435,"2000-2020",1252.30233872002,0.475587822014052,656.722596945065
"3299_4","GYE",1,10.2932474629196,47.5587822014052,-14.95,28.05,0.12656577904493,6.9,100,0.394230175490435,"2000-2020",1252.30233872002,0.475587822014052,656.722596945065
"3305_1","GYE",0,10.437900078064,46.5596409055425,-14.15,28.55,0.121516366066069,9.5,100,0.356483420895422,"2000-2020",1264.46404880259,0.465596409055425,675.734128300422
"3532_4","GYE",1,10.4837236533958,46.2408274785324,-14.05,28.35,0.124758141159118,9.1,100,0.371973392921805,"2000-2020",1268.33827328648,0.462408274785324,681.84816049188
"3567_1","GYE",1,10.0007806401249,48.8900858704137,-15.15,27.35,0.127259365466155,7.2,100,0.408714869006202,"2000-2020",1228.02685672363,0.488900858704137,627.643471959706
"3595_1","GYE",1,10.4953161592506,47.4705308352849,-14.15,28.55,0.123992148143054,6.5,100,0.383656999297889,"2000-2020",1269.3200317597,0.474705308352849,666.767074684764
"3619_1","GYE",1,10.2205308352849,46.6312646370023,-14.35,28.25,0.121811975885624,9.5,100,0.362278510114879,"2000-2020",1246.2276016122,0.466312646370023,665.095910725049
"3641_1","GYE",1,10.4953161592506,47.4705308352849,-14.15,28.55,0.123992148143054,6.5,100,0.383656999297889,"2000-2020",1269.3200317597,0.474705308352849,666.767074684764
"3659_1","GYE",1,10.2932474629196,47.5587822014052,-14.95,28.05,0.12656577904493,6.9,100,0.394230175490435,"2000-2020",1252.30233872002,0.475587822014052,656.722596945065
"3683_1","GYE",1,8.67841530054646,47.2286104605777,-14.35,26.35,0.119166733240426,6,100,0.387992657856918,"2000-2020",1123.35611188139,0.472286104605777,592.810629715838
"3796_3","GYE",1,11.1922326307572,46.0274004683841,-14.05,29.75,0.121973935289873,8.4,100,0.365015125627943,"2000-2020",1329.58251720589,0.460274004683841,717.610247453913
"38_1","GYE",1,10.0699843871975,46.2003903200625,-14.75,29.55,0.120260797524214,8.9,100,0.341555860994606,"2000-2020",1233.73325597674,0.462003903200625,663.743676207071
